"tweet_type","id","created_at","username","user_display_name","text","lang","source","retweet_count","favorite_count","reply_count","quote_count","bookmark_count","view_count","has_media","media_type","media_urls","video_url","video_duration","thumbnail_url","conversation_id_str","in_reply_to_status_id_str","in_reply_to_user_id_str","in_reply_to_screen_name","quoted_status_id_str","quoted_user_id_str","retweeted_status_id_str"
"original","2028845314506150079","2026-03-03T14:49:51.000Z","UnslothAI","Unsloth AI","You can now fine-tune Qwen3.5 with our free notebook! 🔥

You just need 5GB VRAM to train Qwen3.5-2B LoRA locally!

Unsloth trains Qwen3.5 1.5x faster with 50% less VRAM.

GitHub: https://github.com/unslothai/unsloth
Guide: https://unsloth.ai/docs/models/qwen3.5/fine-tune

Qwen3.5-4B Colab: https://colab.research.google.com/github/unslothai/notebooks/blob/main/nb/Qwen3_5_(4B)_Vision.ipynb","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","474","3314","58","31","3414","378136","true","photo","https://pbs.twimg.com/media/HCfoCBZbkAACyVn.jpg",,,"https://pbs.twimg.com/media/HCfoCBZbkAACyVn.jpg","2028845314506150079",,,,,,
"original","2049484163284402482","2026-04-29T13:41:16.000Z","sudoingX","Sudo su","three tools changed how i work forever.

>tmux keeps sessions alive. 
>tailscale connects every machine.
>termius puts it all in my pocket. 

this screenshot is me ssh'd into my dgx spark from my phone right now. four tmux sessions running agent, main, monitor, server. all alive while i walk, eat, ride, sleep. 

i have three machines on my tailscale mesh. dgx spark for heavy inference. rog scar 18 5090 for dev and creative work. old nodes for overnight local experiments that save me api costs while i sleep. i wake up to results. i check from my phone before my feet hit the floor. 

if you're building across multiple machines and not running this stack you're working harder than you need to. own your compute. orchestrate from anywhere.","en","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","21","504","56","8","441","28985","true","photo","https://pbs.twimg.com/media/HHE6-zUaEAA3dBX.jpg",,,"https://pbs.twimg.com/media/HHE6-zUaEAA3dBX.jpg","2049484163284402482",,,,,,
"original","2025420463715803567","2026-02-22T04:00:43.000Z","TheAhmadOsman","Ahmad","BREAKING

Elon Musk endorsed my Top 26 Essential Papers for Mastering LLMs and Transformers

Implement those and you’ve captured ~90% of the alpha behind modern LLMs.

Everything else is garnish.

This list bridges the Transformer foundations 
  with the reasoning, MoE, and agentic shift

Recommended Reading Order
  1. Attention Is All You Need (Vaswani et al., 2017)
   > The original Transformer paper. Covers self-attention, 
   > multi-head attention, and the encoder-decoder structure
   > (even though most modern LLMs are decoder-only.)

2. The Illustrated Transformer (Jay Alammar, 2018)
   > Great intuition builder for understanding
   > attention and tensor flow before diving into implementations

3. BERT: Pre-training of Deep Bidirectional Transformers (Devlin et al., 2018)
   > Encoder-side fundamentals, masked language modeling,
   > and representation learning that still shape modern architectures

4. Language Models are Few-Shot Learners (GPT-3) (Brown et al., 2020)
   > Established in-context learning as a real
   > capability and shifted how prompting is understood

5. Scaling Laws for Neural Language Models (Kaplan et al., 2020)
   > First clean empirical scaling framework for parameters, data, and compute
   > Read alongside Chinchilla to understand why most models were undertrained

6. Training Compute-Optimal Large Language Models (Chinchilla) (Hoffmann et al., 2022)
   > Demonstrated that token count matters more than
   > parameter count for a fixed compute budget

7. LLaMA: Open and Efficient Foundation Language Models (Touvron et al., 2023)
   > The paper that triggered the open-weight era
   > Introduced architectural defaults like RMSNorm, SwiGLU
   > and RoPE as standard practice

8. RoFormer: Rotary Position Embedding (Su et al., 2021)
   > Positional encoding that became the modern default for long-context LLMs

9. FlashAttention (Dao et al., 2022)
   > Memory-efficient attention that enabled long context windows
   > and high-throughput inference by optimizing GPU memory access.

10. Retrieval-Augmented Generation (RAG) (Lewis et al., 2020)
   > Combines parametric models with external knowledge sources
   > Foundational for grounded and enterprise systems

11. Training Language Models to Follow Instructions with Human Feedback (InstructGPT) (Ouyang et al., 2022)
   > The modern post-training and alignment blueprint
   > that instruction-tuned models follow

12. Direct Preference Optimization (DPO) (Rafailov et al., 2023)
   > A simpler and more stable alternative to PPO-based RLHF
   > Preference alignment via the loss function

13. Chain-of-Thought Prompting Elicits Reasoning in Large Language Models (Wei et al., 2022)
   > Demonstrated that reasoning can be elicited through prompting
   > alone and laid the groundwork for later reasoning-focused training

14. ReAct: Reasoning and Acting (Yao et al., 2022 / ICLR 2023)
   > The foundation of agentic systems
   > Combines reasoning traces with tool use and environment interaction

15. DeepSeek-R1: Incentivizing Reasoning Capability in LLMs via Reinforcement Learning (Guo et al., 2025)
   > The R1 paper. Proved that large-scale reinforcement learning without
   > supervised data can induce self-verification and structured reasoning behavior

16. Qwen3 Technical Report (Yang et al., 2025)
   > A modern architecture lightweight overview
   > Introduced unified MoE with Thinking Mode and Non-Thinking
   > Mode to dynamically trade off cost and reasoning depth

17. Outrageously Large Neural Networks: Sparsely-Gated Mixture of Experts (Shazeer et al., 2017)
   > The modern MoE ignition point
   > Conditional computation at scale

18. Switch Transformers (Fedus et al., 2021)
   > Simplified MoE routing using single-expert activation
   > Key to stabilizing trillion-parameter training

19. Mixtral of Experts (Mistral AI, 2024)
   > Open-weight MoE that proved sparse models can match dense quality
   > while running at small-model inference cost

20. Sparse Upcycling: Training Mixture-of-Experts from Dense Checkpoints (Komatsuzaki et al., 2022 / ICLR 2023)
    > Practical technique for converting dense checkpoints into MoE models
    > Critical for compute reuse and iterative scaling

21. The Platonic Representation Hypothesis (Huh et al., 2024)
    > Evidence that scaled models converge toward shared
    > internal representations across modalities

22. Textbooks Are All You Need (Gunasekar et al., 2023)
    > Demonstrated that high-quality synthetic data allows
    > small models to outperform much larger ones

23. Scaling Monosemanticity: Extracting Interpretable Features from Claude 3 Sonnet (Templeton et al., 2024)
    > The biggest leap in mechanistic interpretability
    > Decomposes neural networks into millions of interpretable features

24. PaLM: Scaling Language Modeling with Pathways (Chowdhery et al., 2022)
    > A masterclass in large-scale training
    > orchestration across thousands of accelerators

25. GLaM: Generalist Language Model (Du et al., 2022)
    > Validated MoE scaling economics with massive
    > total parameters but small active parameter counts

26. The Smol Training Playbook (Hugging Face, 2025)
    > Practical end-to-end handbook for efficiently training language models

Bonus Material
    > T5: Exploring the Limits of Transfer Learning with a Unified Text-to-Text Transformer (Raffel et al., 2019)
    > Toolformer (Schick et al., 2023)
    > GShard (Lepikhin et al., 2020)
    > Adaptive Mixtures of Local Experts (Jacobs et al., 1991)
    > Hierarchical Mixtures of Experts (Jordan and Jacobs, 1994)

If you deeply understand these fundamentals; Transformer core, scaling laws, FlashAttention, instruction tuning, R1-style reasoning, and MoE upcycling, you already understand LLMs better than most

Time to lock-in, good luck!","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","130","1306","33","5","1804","74107","true","photo","https://pbs.twimg.com/media/HBu9G-NWoAAsirI.jpg",,,"https://pbs.twimg.com/media/HBu9G-NWoAAsirI.jpg","2025420463715803567",,,,,,
"quote","2025631627263582698","2026-02-22T17:59:49.000Z","TheAhmadOsman","Ahmad","> local llms 101

> running a model = inference (using model weights)
> inference = predicting the next token based on your input plus all tokens generated so far
> together, these make up the ""sequence""

> tokens ≠ words
> they're the chunks representing the text a model sees
> they are represented by integers (token IDs) in the model
> ""tokenizer"" = the algorithm that splits text into tokens
> common types: BPE (byte pair encoding), SentencePiece
> token examples:
> ""hello"" = 1 token or maybe 2 or 3 tokens
> ""internationalization"" = 5–8 tokens
> context window = max tokens model can ""see"" at once (2K, 8K, 32K+)
> longer context = more VRAM for KV cache, slower decode

> during inference, the model predicts next token
> by running lots of math on its ""weights""
> model weights = billions of learned parameters (the knowledge and patterns from training)

> model parameters: usually billions of numbers (called weights) that the model learns during training
> these weights encode all the model's ""knowledge"" (patterns, language, facts, reasoning)
> think of them as the knobs and dials inside the model, specifically computed to recognize what could come next
> when you run inference, the model uses these parameters to compute its predictions, one token at a time

> every prediction is just: model weights + current sequence → probabilities for what comes next
> pick a token, append it, repeat, each new token becomes part of the sequence for the next prediction

> models are more than weight files
> neural network architecture: transformer skeleton (layers, heads, RoPE, MQA/GQA, more below)
> weights: billions of learned numbers (parameters, not ""tokens"", but calculated from tokens)
> tokenizer: how text gets chunked into tokens (BPE/SentencePiece)
> config: metadata, shapes, special tokens, license, intended use, etc
> sometimes: chat template are required for chat/instruct models, or else you get gibberish
> you give a model a prompt (your text, converted into tokens)

> models differ in parameter size:
> 7B means ~7 billion learned numbers
> common sizes: 7B, 13B, 70B
> bigger = stronger, but eats more VRAM/memory & compute
> the model computes a probability for every possible next token (softmax over vocab)
> picks one: either the highest (greedy) or
> samples from the probability distribution (temperature, top-p, etc)
> then appends that token to the sequence, then repeats the whole process
> this is generation:
> generate; predict, sample, append
> over and over, one token at a time
> rinse and repeat
> each new token depends on everything before it; the model re-reads the sequence every step

> generation is always stepwise: token by token, not all at once
> mathematically: model is a learned function, f_θ(seq) → p(next_token)
> all the ""magic"" is just repeating ""what's likely next?"" until you stop

> all conversation ""tokens"" live in the KV cache, or the ""session memory""

> so what's actually inside the model?
> everything above-tokens, weights, config-is just setup for the real engine underneath

> the core of almost every modern llm is a transformer architecture
> this is the skeleton that moves all those numbers around
> it's what turns token sequences and weights into predictions
> designed for sequence data (like language),
> transformers can ""look back"" at previous tokens and
> decide which ones matter for the next prediction

> transformers work in layers, passing your sequence through the same recipe over and over
> each layer refines the representation, using attention to focus on the important parts of your input and context
> every time you generate a new token, it goes through this stack of layers-every single step

> inside each transformer layer:
> self-attention: figures out which previous tokens are important to the current prediction
> MLPs (multi-layer perceptrons): further process token representations, adding non-linearity and expressiveness
> layer norms and residuals: stabilize learning and prediction, making deep networks possible
> positional encodings (like RoPE): tell the model where each token sits in the sequence
> so ""cat"" and ""catastrophe"" aren't confused by position

> by stacking these layers (sometimes dozens or even hundreds)
> transformers build a complex understanding of your prompt, context, and conversation history

> transformer recap:
> decoder-only: model only predicts what comes next, each token looks back at all previous tokens
> self-attention picks what to focus on (MQA/GQA = efficient versions for less memory)
> feed-forward MLP after attention for every token (usually 2 layers, GELU activation)
> everything's wrapped in layer norms + linear layers (QKV projections, MLPs, outputs)
> residuals + norms = stable, trainable, no exploding/vanishing gradients
> RoPE (rotary embeddings): tells the model where each token sits in the sequence
> stack N layers of this → final logits → pick the next token
> scale up: more layers, more heads, wider MLPs = bigger brains

> VRAM: memory, the bottleneck
> VRAM must must fit:
> 1. weights (main model, whether quantized or not)
> 2. KV cache (per token, per layer, per head)
> weights:
> FP16: ~2 bytes/param → 7B = ~14GB
> 8-bit: ~1 byte/param → 7B = ~7GB
> 4-bit: ~0.5 byte/param → 7B = ~3.5GB
> add 10–30% for runtime overheads
> KV cache:
> rule of thumb: 0.5MB per token (Llama-like 7B, 32 layers, 4K tokens = ~2GB)
> some runtimes support KV cache quantization (8/4-bit) = big savings

> throughput = memory bandwidth + GPU FLOPs + attention implementation (FlashAttention/SDPA help) + quantization + batch size
> offload to CPU? expect MASSIVE slowdown

> GPU or bust: CPUs run quantized models (slow), but any real context/model needs CUDA/ROCm/Metal
> CPU spill = sadness (check device_map and memory fit)

> quantization: reduce precision for memory wins (sometimes a tiny quality hit)
> FP32/FP16/BF16 = full/floored
> INT8/INT4/NF4 = quantized
> 4-bit (NF4/GPTQ/AWQ) = sweet spot for most consumer GPUs (big memory win, small quality hit for most tasks)
> math-heavy or finicky tasks degrade first (math, logic, coding)

> KV cache quantization: even more memory saved for long contexts (check runtime support)

> formats/runtimes:
> PyTorch + safetensors: flexible, standard, GPU/TPU/CPU
> GGUF (llama.cpp): CPU/GPU/portable, best for quant + edge devices
> ONNX, TensorRT-LLM, MLC: advanced flavors for special hardware/use
> protip: avoid legacy .bin (pickle risk), use safetensors for safety

> everything is a tradeoff
> smaller = fits anywhere, less power
> more context = more latency + VRAM burn
> quantization = speed/memory, but maybe less accurate
> local = more control/knobs, more work

> what happens when you ""load a model""?
> download weights, tokenizer, config
> resolve license/trust (don't use trust_remote_code unless you really trust the author)
> load to VRAM/CPU (check memory fit)
> warmup: kernels/caches initialized, first pass is slowest
> inference: forward passes per token, updating KV cache each step

> decoding = how next token is chosen:
> greedy: always top-1 (robotic)
> temperature: softens or sharpens probabilities (higher = more random)
> top-k: pick from top k
> top-p: pick from smallest set with ≥p prob
> typical sampling, repetition penalty, no-repeat n-gram: extra controls
> deterministic = set a seed and no sampling
> tune for your use-case: chat, summarization, code

> serving options?
> vLLM for high throughput, parallel serving
> llama.cpp server (OpenAI-compatible API)
> ExLlama V2/V3 w/ Tabby API (OpenAI-compatible API)
> run as a local script (CLI)
> FastAPI/Flask for local API endpoint

> local ≠ offline; run it, serve it, or build apps on top

> fine-tuning, ultra-brief:
> LoRA / QLoRA = adapter layers (efficient, minimal VRAM)
> still need a dataset and eval plan; adapters can be merged or kept separate
> most users get far with prompting + retrieval (RAG) or few-shot for niche tasks

> common pitfalls
> OOM? out of memory. Model or context too big, quantize or shrink context
> gibberish? used a base model with a chat prompt, or wrong template; check temperature/top_p
> slow? offload to CPU, wrong drivers, no FlashAttention; check CUDA/ROCm/Metal, memory fit
> unsafe? don't use random .bin or trust_remote_code; prefer safetensors, verify source

> why run locally?
> control: all the knobs are yours to tweak:
> sampler, chat templates, decoding, system prompts, quantization, context
> cost: no per-token API billing-just upfront hardware
> privacy: prompts and outputs stay on your machine
> latency: no network roundtrips, instant token streaming

> challenges:
> hardware limits (VRAM/memory = max model/context)
> ecosystem variance (different runtimes, quant schemes, templates)
> ops burden (setup, drivers, updates)

> running local checklist:
> pick a model (prefer chat-tuned, sized for your VRAM)
> pick precision (4-bit saves RAM, FP16 for max quality)
> install runtime (vLLM, llama.cpp, Transformers+PyTorch, etc)
> run it, get tokens/sec, check memory fit
> use correct chat template (apply_chat_template)
> tune decoding (temp/top_p)
> benchmark on your task
> serve as local API (or go wild and fine-tune it)

> glossary:
> token: smallest unit (subword/char)
> context window: max tokens visible to model
> KV cache: session memory, per-layer attention state
> quantization: lower precision for memory/speed
> RoPE: rotary position embeddings (for order)
> GQA/MQA: efficient attention for memory bandwidth
> decoding: method for picking next token
> RAG: retrieval-augmented generation, add real info

> misc:
> common architectures: LLaMA, Falcon, Mistral, GPT-NeoX, etc
> base model: not fine-tuned for chat (LLaMA, Falcon, etc)
> chat-tuned: fine-tuned for dialogue (Alpaca, Vicuna, etc)
> instruct-tuned: fine-tuned for following instructions (LLaMA-2-Chat, Mistral-Instruct, etc)

> chat/instruct models usually need a special prompt template to work well
> chat template: system/user/assistant markup is required; wrong template = junk output
> base models can do few-shot chat prompting, but not as well as chat-tuned ones

> quantized: weights stored in lower precision (8-bit, 4-bit) for memory savings, at some quality loss
> quantization is a tradeoff: memory/speed vs quality
> 4-bit (NF4/GPTQ/AWQ) is the sweet spot for most consumer GPUs (huge memory win, minor quality drop for most tasks)
> math-heavy or finicky tasks degrade first (math, logic, code)
> quantization types: FP16 (full), INT8 (quantized), INT4/NF4 (more quantized), etc.
> some runtimes support quantized KV cache (8/4-bit), big savings for long contexts

> formats/runtrites:
> PyTorch + safetensors: flexible, standard, works on GPU/TPU/CPU
> GGUF (llama.cpp): CPU/GPU, portable, best for quant + edge devices
> ONNX, TensorRT-LLM, MLC: advanced options for special hardware

> avoid legacy .bin (pickle risk), use safetensors for safety

> everything is a tradeoff:
> smaller = fits anywhere, less power
> more context = more latency + VRAM burn
> quantization = faster/leaner, maybe less accurate
> local = full control/knobs, but more work

> final words:
> local LLMs = memory math + correct formatting
> fit weights and KV cache in memory
> use the right chat template and decoding strategy
> know your knobs: quantization, context, decoding, batch, hardware

> master these, and you can run (and reason about) almost any modern model locally","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","27","243","14","1","254","15821","false","none",,,,,"2025631627263582698",,,,"2025420463715803567","248951926",
"original","2031488099725754821","2026-03-10T21:51:20.000Z","CloudflareDev","Cloudflare Developers","Introducing the new /crawl endpoint - one API call and an entire site crawled.

No scripts. No browser management. Just the content in HTML, Markdown, or JSON.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","1671","19682","763","1490","25190","10623170","true","photo","https://pbs.twimg.com/media/HDFLHhnaMAQhhlM.jpg",,,"https://pbs.twimg.com/media/HDFLHhnaMAQhhlM.jpg","2031488099725754821",,,,,,
"original","2049548305408131349","2026-04-29T17:56:09.000Z","rohit4verse","Rohit","http://x.com/i/article/2048881094637080576","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","257","1753","48","53","6858","2867461","false","none",,,,,"2049548305408131349",,,,,,
"quote","2049613859623677978","2026-04-29T22:16:38.000Z","DeRonin_","Ronin","Andrej Karpathy: ""90% of what AI twitter tells you to learn will be dead in 6 months""

Here are 10 things senior AI engineers stopped wasting time on:

1. AutoGen / AG2: moved to community maintenance, releases stalled. dead for production

2. CrewAI: demos well, breaks in production. engineers building real systems already moved off it

3. Autonomous agent pitches: the AutoGPT / BabyAGI wave is dead in product form. the industry settled on supervised, bounded, evaluated agents

4. Agent app stores / marketplaces: promised since 2023, zero enterprise traction

5. SWE-bench leaderboard chasing: researchers proved nearly every public benchmark can be gamed without solving the underlying task

6. Microsoft Semantic Kernel: unless you're locked into Microsoft enterprise stack, it's not where the ecosystem is heading

7. DSPy: philosophical merit, niche audience. not a general agent framework

8. Horizontal ""build any agent"" platforms: Google Agentspace, AWS Bedrock Agents, Copilot Studio. confusing, slow-shipping, the math still favors building yourself

9. Per-seat SaaS pricing for agent products: market moved to outcome-based. per-seat is already dead

10. The framework that went viral on HN this week: wait 6 months. if it still matters, it'll be obvious

what actually compounds instead:

- context engineering
- tool design
- orchestrator-subagent pattern
- eval discipline
- the harness mindset (harness > model, always)
- MCP as the protocol layer

be few steps ahead than your competitors and outperform this market till it became mass-opinion

study this.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","273","2463","89","21","5982","412083","true","video","https://pbs.twimg.com/amplify_video_thumb/2049613119408812032/img/AIVIvDINn3RjHVOB.jpg","https://video.twimg.com/amplify_video/2049613119408812032/vid/avc1/1920x1080/yDP8PIFBGrZcqIlv.mp4?tag=21","2345","https://pbs.twimg.com/amplify_video_thumb/2049613119408812032/img/AIVIvDINn3RjHVOB.jpg","2049613859623677978",,,,"2049548305408131349","1605975892677001218",
"original","1937209604552741152","2025-06-23T18:02:15.000Z","TheAhmadOsman","Ahmad","http://x.com/i/article/1937207829422841856","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","84","656","18","5","1920","136394","false","none",,,,,"1937209604552741152",,,,,,
"quote","2020441993873166808","2026-02-08T10:18:03.000Z","TheAhmadOsman","Ahmad","@anuragtech5 Ask and you shall receive :)

https://x.com/TheAhmadOsman/status/1937209604552741152","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","4","27","2","0","83","2382","false","none",,,,,"2020433115584335949","2020441818270191867","1320677715880628226","anuragtech5","1937209604552741152","248951926",
"original","2038562686280061403","2026-03-30T10:23:13.000Z","simplifyinAI","Simplifying AI","this peanut-sized chinese model beats gemini at reading documents.. 💀

it’s called glm-ocr. it’s a tiny 0.9b parameter vision-language model that is about to replace every expensive ocr api you use.

And it’s 100% open-source.","en","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","190","2210","35","8","2282","120802","true","photo","https://pbs.twimg.com/media/HEptt11akAAvCOI.jpg",,,"https://pbs.twimg.com/media/HEptt11akAAvCOI.jpg","2038562686280061403",,,,,,
"original","2049509658797224042","2026-04-29T15:22:35.000Z","defileo","Defileo🔮","http://x.com/i/article/2048369059310256128","zxx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","33","341","17","16","1224","3613052","false","none",,,,,"2049509658797224042",,,,,,
"quote","2049802195642839223","2026-04-30T10:45:01.000Z","defileo","Defileo🔮","Cancelled ChatGPT -> Built JARVIS -> Pays $0 -> it works offline + it's smarter than the $20/month version.

No WiFi needed, no cloud, no API keys, no rate limits, no queues, no $20/month just to ask a server in Virginia for the weather.

Just a local model running directly on the laptop hardware, voice activated, system integrated, controlling apps, answering questions, doing the work.

Iron Man had JARVIS embedded in his suit, this guy has it embedded in his MacBook and it works on a plane, in a basement, on a remote cabin with zero signal.

OpenAI is burning $700,000 a day on infrastructure to deliver something this guy runs for free.

Anthropic charges $200/month for unlimited Claude access, microsoft built Copilot into every product they sell.

This guy skipped all of it, downloaded a model and made his laptop the smartest device in the room.

No subscription. No login. No internet. No data sent anywhere ever.

The most powerful AI assistant on earth is now the one running locally on hardware you already own.

ChatGPT charges you to think slower, he pays nothing and thinks alone, he made it himself.","en","<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>","69","721","51","4","1158","153054","true","video","https://pbs.twimg.com/amplify_video_thumb/2049802143893528576/img/ZjIpltNfvRexknaS.jpg","https://video.twimg.com/amplify_video/2049802143893528576/vid/avc1/576x1024/nflNqnfyvB4pSduN.mp4?tag=14","15","https://pbs.twimg.com/amplify_video_thumb/2049802143893528576/img/ZjIpltNfvRexknaS.jpg","2049802195642839223",,,,"2049509658797224042","1663262095868084228",
"original","2050866949643477241","2026-05-03T09:15:58.000Z","Maor_Elkarat","Maor Elkarat","Stop buying more VRAM.

Everyone’s posting Qwen 3.6 configs running insanely fast on 12GB cards.

But do you actually understand the flags making it possible? Weights are only half the story. KV cache is eating your VRAM alive.

The secret isn’t just 4-bit weights it’s the KV cache sorcery everyone’s missing.

Here’s the annotated command & real tricks explained:
@elonmusk @grok #Ai","en","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","151","1432","33","8","2508","94135","true","photo","https://pbs.twimg.com/media/HHYknkGaoAAPaLv.jpg",,,"https://pbs.twimg.com/media/HHYknkGaoAAPaLv.jpg","2050866949643477241",,,,,,
